hour,occupancy,month,year,weekend,day
0,55,8,2015,False,24
1,54,8,2015,False,24
2,52,8,2015,False,24
3,51,8,2015,False,24
4,83,8,2015,False,24
5,282,8,2015,False,24
6,953,8,2015,False,24
7,1755,8,2015,False,24
8,2386,8,2015,False,24
9,2615,8,2015,False,24
10,2655,8,2015,False,24
11,2651,8,2015,False,24
12,2588,8,2015,False,24
13,2624,8,2015,False,24
14,2627,8,2015,False,24
15,2565,8,2015,False,24
16,2252,8,2015,False,24
17,1578,8,2015,False,24
18,791,8,2015,False,24
19,248,8,2015,False,24
20,145,8,2015,False,24
21,105,8,2015,False,24
22,83,8,2015,False,24
23,60,8,2015,False,24
0,60,8,2015,False,25
1,60,8,2015,False,25
2,54,8,2015,False,25
3,55,8,2015,False,25
4,83,8,2015,False,25
5,303,8,2015,False,25
6,998,8,2015,False,25
7,1858,8,2015,False,25
8,2503,8,2015,False,25
9,2705,8,2015,False,25
10,2736,8,2015,False,25
11,2727,8,2015,False,25
12,2658,8,2015,False,25
13,2700,8,2015,False,25
14,2706,8,2015,False,25
15,2623,8,2015,False,25
16,2323,8,2015,False,25
17,1584,8,2015,False,25
18,672,8,2015,False,25
19,260,8,2015,False,25
20,156,8,2015,False,25
21,125,8,2015,False,25
22,78,8,2015,False,25
23,68,8,2015,False,25
0,68,8,2015,False,26
1,68,8,2015,False,26
2,68,8,2015,False,26
3,55,8,2015,False,26
4,83,8,2015,False,26
5,275,8,2015,False,26
6,1007,8,2015,False,26
7,1855,8,2015,False,26
8,2514,8,2015,False,26
9,2704,8,2015,False,26
10,2737,8,2015,False,26
11,2708,8,2015,False,26
12,2616,8,2015,False,26
13,2677,8,2015,False,26
14,2669,8,2015,False,26
15,2610,8,2015,False,26
16,2343,8,2015,False,26
17,1569,8,2015,False,26
18,738,8,2015,False,26
19,328,8,2015,False,26
20,183,8,2015,False,26
21,143,8,2015,False,26
22,87,8,2015,False,26
23,72,8,2015,False,26
0,72,8,2015,False,27
1,72,8,2015,False,27
2,55,8,2015,False,27
3,51,8,2015,False,27
4,86,8,2015,False,27
5,284,8,2015,False,27
6,966,8,2015,False,27
7,1781,8,2015,False,27
8,2441,8,2015,False,27
9,2621,8,2015,False,27
10,2636,8,2015,False,27
11,2631,8,2015,False,27
12,2532,8,2015,False,27
13,2552,8,2015,False,27
14,2532,8,2015,False,27
15,2489,8,2015,False,27
16,2154,8,2015,False,27
17,1471,8,2015,False,27
18,730,8,2015,False,27
19,216,8,2015,False,27
20,184,8,2015,False,27
21,133,8,2015,False,27
22,81,8,2015,False,27
23,74,8,2015,False,27
0,74,8,2015,False,28
1,74,8,2015,False,28
2,74,8,2015,False,28
3,57,8,2015,False,28
4,73,8,2015,False,28
5,208,8,2015,False,28
6,605,8,2015,False,28
7,1241,8,2015,False,28
8,1778,8,2015,False,28
9,1900,8,2015,False,28
10,1903,8,2015,False,28
11,1878,8,2015,False,28
12,1696,8,2015,False,28
13,1618,8,2015,False,28
14,1570,8,2015,False,28
15,1372,8,2015,False,28
16,981,8,2015,False,28
17,600,8,2015,False,28
18,303,8,2015,False,28
19,158,8,2015,False,28
20,126,8,2015,False,28
21,107,8,2015,False,28
22,107,8,2015,False,28
23,66,8,2015,False,28
0,66,8,2015,True,29
1,66,8,2015,True,29
2,51,8,2015,True,29
3,51,8,2015,True,29
4,52,8,2015,True,29
5,52,8,2015,True,29
6,56,8,2015,True,29
7,65,8,2015,True,29
8,77,8,2015,True,29
9,86,8,2015,True,29
10,105,8,2015,True,29
11,110,8,2015,True,29
12,102,8,2015,True,29
13,97,8,2015,True,29
14,89,8,2015,True,29
15,87,8,2015,True,29
16,79,8,2015,True,29
17,71,8,2015,True,29
18,69,8,2015,True,29
19,69,8,2015,True,29
20,57,8,2015,True,29
21,57,8,2015,True,29
22,57,8,2015,True,29
23,57,8,2015,True,29
0,57,8,2015,True,30
1,48,8,2015,True,30
2,50,8,2015,True,30
3,47,8,2015,True,30
4,48,8,2015,True,30
5,49,8,2015,True,30
6,50,8,2015,True,30
7,53,8,2015,True,30
8,62,8,2015,True,30
9,86,8,2015,True,30
10,120,8,2015,True,30
11,128,8,2015,True,30
12,140,8,2015,True,30
13,124,8,2015,True,30
14,88,8,2015,True,30
15,88,8,2015,True,30
16,81,8,2015,True,30
17,76,8,2015,True,30
18,66,8,2015,True,30
19,65,8,2015,True,30
20,66,8,2015,True,30
21,62,8,2015,True,30
22,62,8,2015,True,30
23,62,8,2015,True,30
0,62,8,2015,False,31
1,62,8,2015,False,31
2,51,8,2015,False,31
3,51,8,2015,False,31
4,80,8,2015,False,31
5,278,8,2015,False,31
6,989,8,2015,False,31
7,1789,8,2015,False,31
8,2486,8,2015,False,31
9,2648,8,2015,False,31
10,2673,8,2015,False,31
11,2665,8,2015,False,31
12,2615,8,2015,False,31
13,2659,8,2015,False,31
14,2656,8,2015,False,31
15,2591,8,2015,False,31
16,2314,8,2015,False,31
17,1583,8,2015,False,31
18,608,8,2015,False,31
19,298,8,2015,False,31
20,156,8,2015,False,31
21,108,8,2015,False,31
22,80,8,2015,False,31
23,80,8,2015,False,31
0,80,9,2015,False,1
1,80,9,2015,False,1
2,62,9,2015,False,1
3,57,9,2015,False,1
4,93,9,2015,False,1
5,296,9,2015,False,1
6,937,9,2015,False,1
7,1771,9,2015,False,1
8,2444,9,2015,False,1
9,2670,9,2015,False,1
10,2702,9,2015,False,1
11,2694,9,2015,False,1
12,2629,9,2015,False,1
13,2677,9,2015,False,1
14,2661,9,2015,False,1
15,2596,9,2015,False,1
16,2329,9,2015,False,1
17,1607,9,2015,False,1
18,752,9,2015,False,1
19,305,9,2015,False,1
20,162,9,2015,False,1
21,125,9,2015,False,1
22,75,9,2015,False,1
23,75,9,2015,False,1
0,75,9,2015,False,2
1,75,9,2015,False,2
2,75,9,2015,False,2
3,75,9,2015,False,2
4,81,9,2015,False,2
5,254,9,2015,False,2
6,926,9,2015,False,2
7,1776,9,2015,False,2
8,2453,9,2015,False,2
9,2671,9,2015,False,2
10,2713,9,2015,False,2
11,2705,9,2015,False,2
12,2625,9,2015,False,2
13,2682,9,2015,False,2
14,2680,9,2015,False,2
15,2600,9,2015,False,2
16,2315,9,2015,False,2
17,1552,9,2015,False,2
18,677,9,2015,False,2
19,281,9,2015,False,2
20,163,9,2015,False,2
21,139,9,2015,False,2
22,91,9,2015,False,2
23,91,9,2015,False,2
0,91,9,2015,False,3
1,51,9,2015,False,3
2,51,9,2015,False,3
3,51,9,2015,False,3
4,84,9,2015,False,3
5,271,9,2015,False,3
6,940,9,2015,False,3
7,1675,9,2015,False,3
8,2319,9,2015,False,3
9,2497,9,2015,False,3
10,2504,9,2015,False,3
11,2507,9,2015,False,3
12,2541,9,2015,False,3
13,2566,9,2015,False,3
14,2557,9,2015,False,3
15,2455,9,2015,False,3
16,2160,9,2015,False,3
17,1438,9,2015,False,3
18,631,9,2015,False,3
19,290,9,2015,False,3
20,161,9,2015,False,3
21,118,9,2015,False,3
22,81,9,2015,False,3
23,81,9,2015,False,3
0,81,9,2015,False,4
1,81,9,2015,False,4
2,81,9,2015,False,4
3,81,9,2015,False,4
4,67,9,2015,False,4
5,163,9,2015,False,4
6,498,9,2015,False,4
7,1039,9,2015,False,4
8,1512,9,2015,False,4
9,1657,9,2015,False,4
10,1663,9,2015,False,4
11,1623,9,2015,False,4
12,1443,9,2015,False,4
13,1317,9,2015,False,4
14,1240,9,2015,False,4
15,991,9,2015,False,4
16,654,9,2015,False,4
17,395,9,2015,False,4
18,165,9,2015,False,4
19,118,9,2015,False,4
20,118,9,2015,False,4
21,91,9,2015,False,4
22,64,9,2015,False,4
23,61,9,2015,False,4
0,61,9,2015,True,5
1,61,9,2015,True,5
2,58,9,2015,True,5
3,59,9,2015,True,5
4,59,9,2015,True,5
5,57,9,2015,True,5
6,60,9,2015,True,5
7,62,9,2015,True,5
8,65,9,2015,True,5
9,76,9,2015,True,5
10,79,9,2015,True,5
11,75,9,2015,True,5
12,75,9,2015,True,5
13,74,9,2015,True,5
14,73,9,2015,True,5
15,70,9,2015,True,5
16,70,9,2015,True,5
17,69,9,2015,True,5
18,66,9,2015,True,5
19,66,9,2015,True,5
20,66,9,2015,True,5
21,58,9,2015,True,5
22,58,9,2015,True,5
23,57,9,2015,True,5
0,57,9,2015,True,6
1,57,9,2015,True,6
2,55,9,2015,True,6
3,54,9,2015,True,6
4,54,9,2015,True,6
5,54,9,2015,True,6
6,54,9,2015,True,6
7,58,9,2015,True,6
8,68,9,2015,True,6
9,94,9,2015,True,6
10,120,9,2015,True,6
11,124,9,2015,True,6
12,122,9,2015,True,6
13,85,9,2015,True,6
14,69,9,2015,True,6
15,69,9,2015,True,6
16,71,9,2015,True,6
17,71,9,2015,True,6
18,58,9,2015,True,6
19,57,9,2015,True,6
20,57,9,2015,True,6
21,55,9,2015,True,6
22,55,9,2015,True,6
23,54,9,2015,True,6
0,54,9,2015,False,7
1,54,9,2015,False,7
2,54,9,2015,False,7
3,56,9,2015,False,7
4,56,9,2015,False,7
5,56,9,2015,False,7
6,58,9,2015,False,7
7,66,9,2015,False,7
8,76,9,2015,False,7
9,91,9,2015,False,7
10,97,9,2015,False,7
11,95,9,2015,False,7
12,94,9,2015,False,7
13,90,9,2015,False,7
14,95,9,2015,False,7
15,95,9,2015,False,7
16,85,9,2015,False,7
17,85,9,2015,False,7
18,70,9,2015,False,7
19,62,9,2015,False,7
20,59,9,2015,False,7
21,57,9,2015,False,7
22,55,9,2015,False,7
23,55,9,2015,False,7
0,55,9,2015,False,8
1,51,9,2015,False,8
2,51,9,2015,False,8
3,50,9,2015,False,8
4,81,9,2015,False,8
5,288,9,2015,False,8
6,949,9,2015,False,8
7,1777,9,2015,False,8
8,2419,9,2015,False,8
9,2619,9,2015,False,8
10,2653,9,2015,False,8
11,2641,9,2015,False,8
12,2561,9,2015,False,8
13,2605,9,2015,False,8
14,2601,9,2015,False,8
15,2546,9,2015,False,8
16,2231,9,2015,False,8
17,1515,9,2015,False,8
18,722,9,2015,False,8
19,296,9,2015,False,8
20,164,9,2015,False,8
21,124,9,2015,False,8
22,124,9,2015,False,8
23,84,9,2015,False,8
0,84,9,2015,False,9
1,84,9,2015,False,9
2,58,9,2015,False,9
3,56,9,2015,False,9
4,87,9,2015,False,9
5,293,9,2015,False,9
6,995,9,2015,False,9
7,1782,9,2015,False,9
8,2470,9,2015,False,9
9,2671,9,2015,False,9
10,2710,9,2015,False,9
11,2704,9,2015,False,9
12,2622,9,2015,False,9
13,2671,9,2015,False,9
14,2659,9,2015,False,9
15,2594,9,2015,False,9
16,2335,9,2015,False,9
17,1532,9,2015,False,9
18,741,9,2015,False,9
19,332,9,2015,False,9
20,180,9,2015,False,9
21,135,9,2015,False,9
22,135,9,2015,False,9
23,65,9,2015,False,9
0,56,9,2015,False,10
1,56,9,2015,False,10
2,52,9,2015,False,10
3,52,9,2015,False,10
4,79,9,2015,False,10
5,276,9,2015,False,10
6,953,9,2015,False,10
7,1825,9,2015,False,10
8,2484,9,2015,False,10
9,2662,9,2015,False,10
10,2683,9,2015,False,10
11,2659,9,2015,False,10
12,2612,9,2015,False,10
13,2639,9,2015,False,10
14,2637,9,2015,False,10
15,2575,9,2015,False,10
16,2279,9,2015,False,10
17,1512,9,2015,False,10
18,632,9,2015,False,10
19,297,9,2015,False,10
20,144,9,2015,False,10
21,110,9,2015,False,10
22,79,9,2015,False,10
23,72,9,2015,False,10
0,72,9,2015,False,11
1,72,9,2015,False,11
2,72,9,2015,False,11
3,55,9,2015,False,11
4,69,9,2015,False,11
5,185,9,2015,False,11
6,544,9,2015,False,11
7,1113,9,2015,False,11
8,1701,9,2015,False,11
9,1901,9,2015,False,11
10,1921,9,2015,False,11
11,1915,9,2015,False,11
12,1790,9,2015,False,11
13,1720,9,2015,False,11
14,1638,9,2015,False,11
15,1445,9,2015,False,11
16,1066,9,2015,False,11
17,658,9,2015,False,11
18,221,9,2015,False,11
19,144,9,2015,False,11
20,106,9,2015,False,11
21,99,9,2015,False,11
22,72,9,2015,False,11
23,53,9,2015,False,11
0,53,9,2015,True,12
1,53,9,2015,True,12
2,53,9,2015,True,12
3,49,9,2015,True,12
4,48,9,2015,True,12
5,51,9,2015,True,12
6,53,9,2015,True,12
7,56,9,2015,True,12
8,71,9,2015,True,12
9,83,9,2015,True,12
10,93,9,2015,True,12
11,97,9,2015,True,12
12,92,9,2015,True,12
13,92,9,2015,True,12
14,86,9,2015,True,12
15,88,9,2015,True,12
16,85,9,2015,True,12
17,80,9,2015,True,12
18,63,9,2015,True,12
19,59,9,2015,True,12
20,52,9,2015,True,12
21,52,9,2015,True,12
22,52,9,2015,True,12
23,52,9,2015,True,12
0,52,9,2015,True,13
1,52,9,2015,True,13
2,52,9,2015,True,13
3,52,9,2015,True,13
4,52,9,2015,True,13
5,52,9,2015,True,13
6,46,9,2015,True,13
7,51,9,2015,True,13
8,64,9,2015,True,13
9,83,9,2015,True,13
10,114,9,2015,True,13
11,121,9,2015,True,13
12,123,9,2015,True,13
13,81,9,2015,True,13
14,83,9,2015,True,13
15,84,9,2015,True,13
16,82,9,2015,True,13
17,82,9,2015,True,13
18,66,9,2015,True,13
19,66,9,2015,True,13
20,60,9,2015,True,13
21,58,9,2015,True,13
22,58,9,2015,True,13
23,58,9,2015,True,13
0,58,9,2015,False,14
1,58,9,2015,False,14
2,43,9,2015,False,14
3,44,9,2015,False,14
4,68,9,2015,False,14
5,266,9,2015,False,14
6,937,9,2015,False,14
7,1745,9,2015,False,14
8,2399,9,2015,False,14
9,2570,9,2015,False,14
10,2602,9,2015,False,14
11,2599,9,2015,False,14
12,2504,9,2015,False,14
13,2543,9,2015,False,14
14,2541,9,2015,False,14
15,2464,9,2015,False,14
16,2240,9,2015,False,14
17,1501,9,2015,False,14
18,761,9,2015,False,14
19,253,9,2015,False,14
20,165,9,2015,False,14
21,165,9,2015,False,14
22,74,9,2015,False,14
23,74,9,2015,False,14
0,63,9,2015,False,15
1,63,9,2015,False,15
2,58,9,2015,False,15
3,58,9,2015,False,15
4,89,9,2015,False,15
5,295,9,2015,False,15
6,972,9,2015,False,15
7,1840,9,2015,False,15
8,2508,9,2015,False,15
9,2682,9,2015,False,15
10,2708,9,2015,False,15
11,2691,9,2015,False,15
12,2576,9,2015,False,15
13,2641,9,2015,False,15
14,2650,9,2015,False,15
15,2568,9,2015,False,15
16,2282,9,2015,False,15
17,1512,9,2015,False,15
18,744,9,2015,False,15
19,295,9,2015,False,15
20,162,9,2015,False,15
21,125,9,2015,False,15
22,125,9,2015,False,15
23,78,9,2015,False,15
0,78,9,2015,False,16
1,78,9,2015,False,16
2,59,9,2015,False,16
3,57,9,2015,False,16
4,85,9,2015,False,16
5,285,9,2015,False,16
6,981,9,2015,False,16
7,1792,9,2015,False,16
8,2452,9,2015,False,16
9,2652,9,2015,False,16
10,2692,9,2015,False,16
11,2687,9,2015,False,16
12,2608,9,2015,False,16
13,2652,9,2015,False,16
14,2625,9,2015,False,16
15,2559,9,2015,False,16
16,2256,9,2015,False,16
17,1473,9,2015,False,16
18,617,9,2015,False,16
19,284,9,2015,False,16
20,156,9,2015,False,16
21,122,9,2015,False,16
22,122,9,2015,False,16
23,122,9,2015,False,16
0,122,9,2015,False,17
1,122,9,2015,False,17
2,122,9,2015,False,17
3,50,9,2015,False,17
4,80,9,2015,False,17
5,253,9,2015,False,17
6,926,9,2015,False,17
7,1770,9,2015,False,17
8,2387,9,2015,False,17
9,2581,9,2015,False,17
10,2623,9,2015,False,17
11,2618,9,2015,False,17
12,2544,9,2015,False,17
13,2559,9,2015,False,17
14,2543,9,2015,False,17
15,2478,9,2015,False,17
16,2133,9,2015,False,17
17,1449,9,2015,False,17
18,670,9,2015,False,17
19,262,9,2015,False,17
20,155,9,2015,False,17
21,116,9,2015,False,17
22,85,9,2015,False,17
23,85,9,2015,False,17
0,85,9,2015,False,18
1,85,9,2015,False,18
2,54,9,2015,False,18
3,51,9,2015,False,18
4,63,9,2015,False,18
5,169,9,2015,False,18
6,530,9,2015,False,18
7,1045,9,2015,False,18
8,1610,9,2015,False,18
9,1770,9,2015,False,18
10,1790,9,2015,False,18
11,1773,9,2015,False,18
12,1585,9,2015,False,18
13,1484,9,2015,False,18
14,1433,9,2015,False,18
15,1253,9,2015,False,18
16,912,9,2015,False,18
17,540,9,2015,False,18
18,266,9,2015,False,18
19,134,9,2015,False,18
20,104,9,2015,False,18
21,87,9,2015,False,18
22,68,9,2015,False,18
23,68,9,2015,False,18
0,68,9,2015,True,19
1,68,9,2015,True,19
2,68,9,2015,True,19
3,68,9,2015,True,19
4,50,9,2015,True,19
5,51,9,2015,True,19
6,58,9,2015,True,19
7,68,9,2015,True,19
8,69,9,2015,True,19
9,76,9,2015,True,19
10,81,9,2015,True,19
11,84,9,2015,True,19
12,88,9,2015,True,19
13,90,9,2015,True,19
14,85,9,2015,True,19
15,84,9,2015,True,19
16,77,9,2015,True,19
17,71,9,2015,True,19
18,63,9,2015,True,19
19,63,9,2015,True,19
20,63,9,2015,True,19
21,63,9,2015,True,19
22,63,9,2015,True,19
23,63,9,2015,True,19
0,63,9,2015,True,20
1,63,9,2015,True,20
2,49,9,2015,True,20
3,49,9,2015,True,20
4,49,9,2015,True,20
5,49,9,2015,True,20
6,50,9,2015,True,20
7,55,9,2015,True,20
8,65,9,2015,True,20
9,96,9,2015,True,20
10,132,9,2015,True,20
11,140,9,2015,True,20
12,143,9,2015,True,20
13,139,9,2015,True,20
14,115,9,2015,True,20
15,80,9,2015,True,20
16,76,9,2015,True,20
17,64,9,2015,True,20
18,61,9,2015,True,20
19,53,9,2015,True,20
20,52,9,2015,True,20
21,52,9,2015,True,20
22,52,9,2015,True,20
23,52,9,2015,True,20
0,52,9,2015,False,21
1,42,9,2015,False,21
2,42,9,2015,False,21
3,42,9,2015,False,21
4,71,9,2015,False,21
5,274,9,2015,False,21
6,967,9,2015,False,21
7,1771,9,2015,False,21
8,2451,9,2015,False,21
9,2633,9,2015,False,21
10,2653,9,2015,False,21
11,2642,9,2015,False,21
12,2551,9,2015,False,21
13,2598,9,2015,False,21
14,2597,9,2015,False,21
15,2530,9,2015,False,21
16,2230,9,2015,False,21
17,1496,9,2015,False,21
18,681,9,2015,False,21
19,283,9,2015,False,21
20,163,9,2015,False,21
21,134,9,2015,False,21
22,91,9,2015,False,21
23,60,9,2015,False,21
0,60,9,2015,False,22
1,60,9,2015,False,22
2,60,9,2015,False,22
3,48,9,2015,False,22
4,79,9,2015,False,22
5,288,9,2015,False,22
6,942,9,2015,False,22
7,1847,9,2015,False,22
8,2467,9,2015,False,22
9,2672,9,2015,False,22
10,2694,9,2015,False,22
11,2692,9,2015,False,22
12,2622,9,2015,False,22
13,2643,9,2015,False,22
14,2632,9,2015,False,22
15,2586,9,2015,False,22
16,2285,9,2015,False,22
17,1504,9,2015,False,22
18,687,9,2015,False,22
19,285,9,2015,False,22
20,168,9,2015,False,22
21,113,9,2015,False,22
22,96,9,2015,False,22
23,59,9,2015,False,22
0,59,9,2015,False,23
1,59,9,2015,False,23
2,46,9,2015,False,23
3,47,9,2015,False,23
4,71,9,2015,False,23
5,265,9,2015,False,23
6,943,9,2015,False,23
7,1816,9,2015,False,23
8,2419,9,2015,False,23
9,2591,9,2015,False,23
10,2607,9,2015,False,23
11,2593,9,2015,False,23
12,2516,9,2015,False,23
13,2565,9,2015,False,23
14,2563,9,2015,False,23
15,2508,9,2015,False,23
16,2211,9,2015,False,23
17,1457,9,2015,False,23
18,670,9,2015,False,23
19,319,9,2015,False,23
20,148,9,2015,False,23
21,124,9,2015,False,23
22,79,9,2015,False,23
23,53,9,2015,False,23
0,53,9,2015,False,24
1,53,9,2015,False,24
2,53,9,2015,False,24
3,53,9,2015,False,24
4,73,9,2015,False,24
5,245,9,2015,False,24
6,900,9,2015,False,24
7,1633,9,2015,False,24
8,2265,9,2015,False,24
9,2482,9,2015,False,24
10,2529,9,2015,False,24
11,2523,9,2015,False,24
12,2580,9,2015,False,24
13,2604,9,2015,False,24
14,2572,9,2015,False,24
15,2508,9,2015,False,24
16,2207,9,2015,False,24
17,1422,9,2015,False,24
18,642,9,2015,False,24
19,284,9,2015,False,24
20,155,9,2015,False,24
21,107,9,2015,False,24
22,91,9,2015,False,24
23,91,9,2015,False,24
0,91,9,2015,False,25
1,91,9,2015,False,25
2,91,9,2015,False,25
3,91,9,2015,False,25
4,63,9,2015,False,25
5,180,9,2015,False,25
6,551,9,2015,False,25
7,1122,9,2015,False,25
8,1622,9,2015,False,25
9,1772,9,2015,False,25
10,1785,9,2015,False,25
11,1758,9,2015,False,25
12,1591,9,2015,False,25
13,1511,9,2015,False,25
14,1450,9,2015,False,25
15,1251,9,2015,False,25
16,922,9,2015,False,25
17,523,9,2015,False,25
18,242,9,2015,False,25
19,139,9,2015,False,25
20,108,9,2015,False,25
21,93,9,2015,False,25
22,76,9,2015,False,25
23,76,9,2015,False,25
0,76,9,2015,True,26
1,76,9,2015,True,26
2,76,9,2015,True,26
3,76,9,2015,True,26
4,52,9,2015,True,26
5,52,9,2015,True,26
6,57,9,2015,True,26
7,60,9,2015,True,26
8,70,9,2015,True,26
9,79,9,2015,True,26
10,134,9,2015,True,26
11,140,9,2015,True,26
12,135,9,2015,True,26
13,102,9,2015,True,26
14,93,9,2015,True,26
15,86,9,2015,True,26
16,80,9,2015,True,26
17,73,9,2015,True,26
18,62,9,2015,True,26
19,62,9,2015,True,26
20,62,9,2015,True,26
21,52,9,2015,True,26
22,53,9,2015,True,26
23,53,9,2015,True,26
0,53,9,2015,True,27
1,53,9,2015,True,27
2,53,9,2015,True,27
3,53,9,2015,True,27
4,53,9,2015,True,27
5,53,9,2015,True,27
6,50,9,2015,True,27
7,52,9,2015,True,27
8,61,9,2015,True,27
9,75,9,2015,True,27
10,104,9,2015,True,27
11,112,9,2015,True,27
12,106,9,2015,True,27
13,78,9,2015,True,27
14,78,9,2015,True,27
15,79,9,2015,True,27
16,73,9,2015,True,27
17,64,9,2015,True,27
18,64,9,2015,True,27
19,61,9,2015,True,27
20,52,9,2015,True,27
21,52,9,2015,True,27
22,50,9,2015,True,27
23,50,9,2015,True,27
0,50,9,2015,False,28
1,50,9,2015,False,28
2,50,9,2015,False,28
3,41,9,2015,False,28
4,76,9,2015,False,28
5,290,9,2015,False,28
6,992,9,2015,False,28
7,1779,9,2015,False,28
8,2404,9,2015,False,28
9,2603,9,2015,False,28
10,2627,9,2015,False,28
11,2621,9,2015,False,28
12,2563,9,2015,False,28
13,2589,9,2015,False,28
14,2574,9,2015,False,28
15,2515,9,2015,False,28
16,2178,9,2015,False,28
17,1529,9,2015,False,28
18,523,9,2015,False,28
19,302,9,2015,False,28
20,145,9,2015,False,28
21,108,9,2015,False,28
22,64,9,2015,False,28
23,63,9,2015,False,28
0,55,9,2015,False,29
1,55,9,2015,False,29
2,55,9,2015,False,29
3,49,9,2015,False,29
4,81,9,2015,False,29
5,302,9,2015,False,29
6,997,9,2015,False,29
7,1816,9,2015,False,29
8,2443,9,2015,False,29
9,2634,9,2015,False,29
10,2647,9,2015,False,29
11,2639,9,2015,False,29
12,2581,9,2015,False,29
13,2591,9,2015,False,29
14,2583,9,2015,False,29
15,2530,9,2015,False,29
16,2252,9,2015,False,29
17,1491,9,2015,False,29
18,736,9,2015,False,29
19,285,9,2015,False,29
20,156,9,2015,False,29
21,123,9,2015,False,29
22,76,9,2015,False,29
23,71,9,2015,False,29
0,58,9,2015,False,30
1,58,9,2015,False,30
2,48,9,2015,False,30
3,46,9,2015,False,30
4,69,9,2015,False,30
5,299,9,2015,False,30
6,992,9,2015,False,30
7,1800,9,2015,False,30
8,2415,9,2015,False,30
9,2565,9,2015,False,30
10,2592,9,2015,False,30
11,2595,9,2015,False,30
12,2524,9,2015,False,30
13,2579,9,2015,False,30
14,2581,9,2015,False,30
15,2524,9,2015,False,30
16,2145,9,2015,False,30
17,1483,9,2015,False,30
18,681,9,2015,False,30
19,312,9,2015,False,30
20,166,9,2015,False,30
21,120,9,2015,False,30
22,83,9,2015,False,30
23,83,9,2015,False,30
